FILENAME,FILEENTRYID,COMPANYID,FOLDERID
Resolução-nº-484-de-16-de-maio-de-2017-Clínica-de-Oftalmologia.pdf,895767,35901,895433
Resolução-nº-487-de-19-de-julho-de-2017-Captação-de-Transplante.pdf,895776,35901,895433
Resolução-nº-488-de-11-de-julho-de-2017-Rede-de-Urgência-e-Emergência.pdf,895785,35901,895433
Resolução-nº-489-de-08-de-agosto-de-2017-Aprova-criação-Comissão-Eleitoral-Renovação-do-Mandato-Cruzeiro.pdf,895794,35901,895433
Resolução-nº-490-de-08-de-agosto-de-2017-Contratualização-Terapia-Renal.pdf,895803,35901,895433
Resolução-nº-492-de-06-de-novembro-de-2017-Regimento-Interno-1ª-CDVS.pdf,895821,35901,895433
Resolução-nº-493-de-06-de-novembro-de-2017-Cronograma-da-1ª-CDVS.pdf,895830,35901,895433
Resolução-nº-494-de-10-de-outubro-de-2017-Aprova-criação-Comissão-Eleitoral-Renovação-do-Mandato-Samambaia.pdf,895839,35901,895433
393-RO-DEZEMBRO.pdf,895848,35901,895646
HRBZ2020 (1).pdf,882006,35901,879311
HRBZ2020.pdf,882025,35901,879311
Recomendacao-nº-001-Residencia-Medica-Unificada.pdf,895857,35901,895646
Recomendação-nº-002-CSDF-de-30-de-agosto-de-2016-Requisição-de-serviços.pdf,895866,35901,895646
Resolução-nº-450-de-10-de-novembro-de-2015-Institui-Núcleos-Regionais-de-Vigilância-em-Saúde-do-Trabalhador.pdf,895875,35901,895646
Resolução-nº-452-de-15-de-dezembro-de-2015-RI-CIST.pdf,895884,35901,895646
Resolução-nº-456-de-12-de-abril-de-2016-Serviços-Amb.-Alta-e-Média-Compatibilidade.pdf,895911,35901,895646
Resolução-nº-458-de-10-de-maio-de-2016-Farmacia-Viva.pdf,895929,35901,895646
Resolução-nº-459-de-10-de-maio-de-2016-Altera-o-Regimento-Interno-do-CSDF.pdf,895938,35901,895646
Resolução-nº-463.-de-18-de-julho-de-2016-Radioterapia.pdf,895956,35901,895646
Resolução-nº-466-de-11-de-outubro-de-2016-Aprovar-Operativo-Distrital-de-Atenção-à-Saúde-de-Adolescentes.pdf,895984,35901,895646
Resolução-nº-468-de-18-de-outubro-de-2016-Aprova-Contratualização-HUB.pdf,896002,35901,895646
367-RO-FEVEREIRO-I.pdf,896072,35901,895646
368-RO-MARÇO.pdf,896090,35901,895646
371-RE-MARÇO.pdf,896132,35901,895646
375-RO-MAIO.pdf,896173,35901,895646
377-RE-MAIO.pdf,896195,35901,895646
379-RE-JUNHO.pdf,896215,35901,895646
382-RE-JULHO.pdf,896242,35901,895646
383-RO-AGOSTO.pdf,896251,35901,895646
Resultado-de-Julgamento-e-Homologação-Renal-Care.pdf,896337,35901,896323
Retificação-Portaria-nº-76-São-Sebastião.pdf,896355,35901,896323
340_RO.pdf,896373,35901,896323
341_RE.pdf,896382,35901,896323
342-RO-FEVEREIRO.pdf,896411,35901,896323
390-RO-NOVEMBRO.pdf,896421,35901,895646
344-RO-MARÇO.pdf,896450,35901,896323
392-RE-NOVEMBRO.pdf,896460,35901,895646
346-RE-MARÇO.pdf,896480,35901,896323
347-RO-ABRIL.pdf,896490,35901,896323
350-RE-MAIO-I.pdf,896519,35901,896323
351-RE-MAIO-I.pdf,896538,35901,896323
351-RE-MAIO-II.pdf,896548,35901,896323
352-RO-JUNHO.pdf,896560,35901,896323
354-RE-JUNHO.pdf,896582,35901,896323
355-RE-JUNHO.pdf,896592,35901,896323
357-RE-I-JULHO.pdf,896617,35901,896323
358-RO-AGOSTO.pdf,896628,35901,896323
Resolução Nº 520.docx,838147,35901,838144
Aviso Público.docx,838156,35901,838144
Ficha de Inscrição.docx,838174,35901,838144
Relatório Final CENTRO-SUL.pdf,838332,35901,838291
Pauta-466a-RE-CSDF.pdf,892692,35901,891823
Resolução-nº-425-publicação-dodf.pdf,896694,35901,896680
Resolução-nº-426-de-11_03_2014-aprova-o-Regimento-Interno-da-II-Conferência-Saúde.pdf,896717,35901,896680
Resolução-nº-426-de-20_03_2014.pdf,896736,35901,896680
Resolução-nº-428-Deficiência-Auditiva-e-Intelectual.pdf,896754,35901,896680
Resolução-nº-429-PDPIS.pdf,896764,35901,896680
Resolução-nº-430-UNISUS.pdf,896773,35901,896680
Resolução-nº-432-CIST.pdf,896794,35901,896680
Resolução-nº-434-decreto-33653-seap-dsoc.pdf,896822,35901,896680
Resolução-nº-434-Saude-do-Trabalhador.pdf,896841,35901,896680
Resoluçao-nº-435-lavandaria.pdf,896850,35901,896680
Resoluçao-nº-435-lavanderia.pdf,896860,35901,896680
Resoluçao-nº-436-RAG-1.pdf,896879,35901,896680
Resoluçao-nº-437-TAS-1.pdf,896898,35901,896680
Resolução-nº-438-Hemorrede.pdf,896916,35901,896680
Resolução-nº-440-Serviços-Médicos-de-Alta-Complexidade.pdf,896935,35901,896680
Retificação-MAURA-LÚCIA.pdf,896944,35901,896680
Retificação-Portaria-181.pdf,896954,35901,896680
Retificação-resolução-nº-429-PDPIS.pdf,896972,35901,896680
323-RE-FEVEREIRO.pdf,897039,35901,896680
Recomendação-nº-02-de-12-maio-2015-Prorrogação-de-Concursos.pdf,897067,35901,896323
Pauta-473a-RO-CSDF-13-07-2021.pdf,892786,35901,891823
Pauta-469a-RE-27-04-2021.pdf,892710,35901,891823
464a-Reuniao-Ordinaria-CSDF.pdf,892759,35901,891823
Pauta-472a-RO-CSDF-08-06-2021.pdf,892796,35901,891823
Pauta-470a-RO-CSDF-11-05-2021.pdf,892814,35901,891823
Publicacao_63548904.pdf,892832,35901,891823
Resolucao-no-534-ad-referendum-de-06-de-janeiro-de-2021-Alteracao-Resolucao-522-CSDF.pdf,892851,35901,891823
Resolucao-no-537-Aprovacao-do-Plano-Tuberculose.pdf,892870,35901,891823
Resolucao-no-538-aprovacao-do-PDPS-2020-a-2023.pdf,892888,35901,891823
Prestacao_de_Contas__RECANTO.pdf,878969,35901,879245
HRC2021.pdf,879007,35901,879245
HRPL2021.5BIM.pdf,879767,35901,879245
HRS2021.5BIM.pdf,879543,35901,879245
HRGU2021.pdf,879747,35901,879245
HRS2021 (1).5bim.pdf,879790,35901,879245
Resolucao-no-542-de-30-de-marco-de-2021-Aprova-o-Plano-Oncologico-2020-2023.pdf,892917,35901,891823
Pauta-464a-RO-CSDF-09-03-2021.pdf,892962,35901,891823
RECOMENDACAO-04-CPI-PANDEMIA.pdf,893568,35901,893556
Resolucao-no-526-TREde-03-03-20.pdf,893604,35901,893556
Resolucao-no-527-Aprovacao-do-Plano-de-Saude-PDS-2020-a-2023.pdf,893613,35901,893556
Resolucao-no-529-ad-referendum-oposicao-a-liberacao-total-de-atividades-....pdf,893631,35901,893556
Resolucao-no-530-de-21-de-julho-de-2020-Aprova-parcialmente-o-RAG-2018.pdf,893640,35901,893556
Recomendação-nº-05-de-07-julho-2015-Cumprimento-da-Res-395-do-CSDF.pdf,897094,35901,896323
Resolução-CCDF-nº-001-2014-Regimento-Interno-PROVAB.pdf,897112,35901,896323
Resolução-nº-441-CSDF-de-05-de-maio-de-2015-Comissão-Eleitoral.pdf,897130,35901,896323
Resoluçao-nº-442-de-05-de-maio-de-2015-Regimento-da-9ª-Conferência.pdf,897152,35901,896323
Resolução-nº-445-de-14-de-julho-de-2015-RAG-como-indicador-de-gestão-implantação-Câmaras-Temáticas.pdf,897179,35901,896323
Resolução-nº-447-de-28-de-julho-de-2015-Aprova-RAG-2014.pdf,897207,35901,896323
Resolução-nº-449-de-13-de-outubro-de-2015-Aprova-estudos-pela-SES-de-ações-judiciais-para-contratação-servidores.pdf,897225,35901,896323
353-RE-JUNHO-II.pdf,897363,35901,896323
336-RO-NOVEMBRO.pdf,897422,35901,896680
339-RE-NOVEMBRO.pdf,897470,35901,896680
RECOMENDACAO-03-APS.pdf,893559,35901,893556
Resolucao-no-525-Plano-Diretor-dr-Sangue.pdf,893595,35901,893556
Resolucao-no-531-Aprovacao-da-PAS-2020.pdf,893649,35901,893556
Resolucao-no-532-de-01-de-dezembro-de-2020-Aprova-habilitacao-UPAs.pdf,893658,35901,893556
451a-Reuniao-Extraordinaria-CSDF.pdf,893766,35901,893556
456a-Reuniao-Extraordinaria-CSDF.pdf,893847,35901,893556
MOCAO-DE-APOIO-03-TERRENO-CRS.pdf,893933,35901,893556
Pauta-448a-RO-CSDF-10-03-2020.pdf,893969,35901,893556
Pauta-451a-RE-CSDF-21-07-2020.pdf,893996,35901,893556
Pauta-454a-RO-CSDF-13-10-2020.pdf,894023,35901,893556
Pauta-456a-RE-CSDF-27-10-2020.pdf,894041,35901,893556
Prestacao_de_Contas_HRSM.pdf,878977,35901,879245
Prestacao_de_Contas_ISM.pdf,878989,35901,879245
Resolução-nº-495-de-14-de-novembro-de-2017-Comissão-Eleitoral-São-Sebastião.pdf,895436,35901,895433
422-RO-OUTUBRO.pdf,895036,35901,894727
423-RO-NOVEMBRO.pdf,895046,35901,894727
396-RO-MARÇO.pdf,895498,35901,895433
425-RO-DEZEMBRO.pdf,895074,35901,894727
HRBZ2021.2.pdf,879486,35901,879245
HRPL2021.pdf,879776,35901,879245
HRT2021.5BIM.pdf,879808,35901,879245
HSVP2021.5BIM.pdf,879820,35901,879245
ISM2021.pdf,879849,35901,879245
LACEN2021.5BIM.pdf,879858,35901,879245
NB2021.2.pdf,879876,35901,879245
PARANOA2021.5BIM.pdf,879904,35901,879245
Prestacao_de_Contas_81663570_CRDF.pdf,879922,35901,879245
Prestacao_de_Contas_81674698_HRC.pdf,879987,35901,879245
Prestacao_de_Contas_82139515_PAD_JUD.pdf,880023,35901,879245
HRC2021.5BIM.pdf,880056,35901,879245
Resolução-nº-496-de-12-de-dezembro-de-2017-Aprovação-do-RAG-2016.pdf,895445,35901,895433
400-RO-JUNHO.pdf,895549,35901,895433
402-RE-JULHO.pdf,895568,35901,895433
404-RE-AGOSTO.pdf,895587,35901,895433
410-RO-DEZEMBRO.pdf,895649,35901,895433
Recomendação-048-2016-MP-1.pdf,895667,35901,895433
Resolução-nº-475-de-14-de-fevereiro-de-2017-Comissão-Eleitoral-Renovação-Mandato-CRS-Brazlândia.pdf,895685,35901,895433
Resolução-nº-479-de-14-de-fevereiro-de-2017-Cronograma-da-1ªCSMuDF.pdf,895722,35901,895433
Resolução-nº-423-de-18_12_2013.pdf,897620,35901,896680
Resolução-nº-424-de-17_12_2013.pdf,897638,35901,896680
Resolução-nº-424-de-17_12_2013-Credenciamento-de-Serviços-Hospitalares.pdf,897647,35901,896680
Pauta-457a-RO-CSDF-10-11-2020.pdf,894050,35901,893556
Pauta-460a-RO-CSDF-08-12-2020.pdf,894077,35901,893556
RECOMENDACAO-01-APS.pdf,894095,35901,893556
Resolução-nº-522-de-09-de-julho-de-2019-Regimento-Interno-CSDF.pdf,894348,35901,894229
428-RE.pdf,894376,35901,894229
443ª-Reunião-Extraordinária-CSDF-2019.pdf,894404,35901,894229
445ª-Reunião-Extraordinária-CSDF-2019.pdf,894423,35901,894229
ATA-433ª-REUNIÃO-ORDINÁRIA-CSDF.pdf,894459,35901,894229
ATA-435ª-REUNIÃO-EXTRAORDINÁRIA-CSDF.pdf,894478,35901,894229
ATA-439ª-REUNIÃO-ORDINÁRIA-CSDF.pdf,894514,35901,894229
ATA-440ª-REUNIÃO-EXTRAORDINÁRIA.pdf,894528,35901,894229
Resolução-nº-518-CRSRF-I.pdf,894565,35901,894229
Resolução-CSDF-nº-501-de-10-de-abril-de-2018-Aprova-a-Rede-Descentralizada-de-Vacinação-Antirrábica-no-DF.pdf,894741,35901,894727
Resolução-CSDF-nº-506-de-20-de-novembro-de-2018-Aprova-o-RAG-2017.pdf,894800,35901,894727
Resolução-CSDF-nº-507-de-11-de-dezembro-de-2018-Aprova-o-Plano-de-Trabalho-Saneamento-Básico.pdf,894809,35901,894727
Resolução-CSDF-nº-508-de-11-de-dezembro-de-2018-Aprova-a-revisão-de-metas-e-indicadores-PDS-2016-2019.pdf,894819,35901,894727
Resolução-CSDF-nº-509-de-11-de-dezembro-de-2018-Aprova-operador-logístico.pdf,894842,35901,894727
419-RO-AGOSTO.pdf,894993,35901,894727
421-RE-SETEMBRO.pdf,895021,35901,894727
394-RO-MAIO-II.pdf,895474,35901,895433
Resolução-nº-482-de-21-de-março-de-2017-Aprovação-PAS-2017.pdf,895749,35901,895433
Resolução-nº-483-de-16-de-maio-de-2017-Clínica-de-Mamografia.pdf,895758,35901,895433
Resolução-nº-491-de-12-de-dezembro-de-2017-Aprova-Pactuação-Interfederativa-2017-2021.pdf,895812,35901,895433
Resolução-nº-454-ADREFERENDUM-radioterapia.pdf,895893,35901,895646
Resolução-nº-455-de-08-de-dezembro-de-2015-Controle-Social.pdf,895902,35901,895646
Resolução-nº-462-de-26-de-julho-de-2016-Politica-Integrada-de-Atenção-a-Saude-do-Servidor.pdf,895947,35901,895646
Resolução-nº-465-de-04-de-outubro-de-2016-Estratégia-de-Saúde-da-Família.pdf,895975,35901,895646
Resolução-nº-467-de-11-de-outubro-de-2016-Aprovar-o-PAS-2016.pdf,895993,35901,895646
Resolução-nº-470-de-08-de-novembro-de-2016-Aprova-o-RAG-2015.pdf,896028,35901,895646
Resolução-nº-472-de-02-de-dezembro-de-2016-Reforma-modelo-APS.pdf,896050,35901,895646
366-RE-DEZEMBRO.pdf,897049,35901,896323
Recomendação-nº-03-de-02-junho-2015-Composição-das-Eqipes-Saúde-da-família.pdf,897076,35901,896323
Recomendação-nº-06-de-07-julho-2015-Destinação-de-Área-para-Ampliação-do-Parque-Tecnológico.pdf,897103,35901,896323
324-RO-MARÇO.pdf,897143,35901,896680
Resolução-nº-444-de-23-de-junho-de-2015-Revogação-da-Resolução-nº-18-CSDF.pdf,897170,35901,896323
Resolução-nº-446-de-14-de-julho-de-2015-Aprova-Diretrizes-Estruturantes.pdf,897198,35901,896323
Resolução-nº-448-de-13-de-outubro-de-2015-Aprova-consecuções-de-ações-de-gestão.pdf,897216,35901,896323
Resolução-nº-451-de-10-de-novembro-de-2015-Aprova-ações-pela-SES-revogação-Portaria-237-Doenças-raras-etc..pdf,897234,35901,896323
326-RO-ABRIL.pdf,897269,35901,896680
327-RO-MAIO.pdf,897290,35901,896680
HRSAM2021.pdf,879021,35901,879245
HRT2021.5bim,879030,35901,879245
Prestacao_de_Contas__HRC.pdf,879062,35901,879245
HRBZ2021.pdf,879107,35901,879245
Prestacao_de_Contas_HMIB.pdf,879134,35901,879245
HRAN2021.5bim,879166,35901,879245
HRS2021.pdf,879556,35901,879245
Prestacao_de_Contas_82677488_HRPa.pdf,879996,35901,879245
Resolução-nº-476-de-14-de-fevereiro-de-2017-Comissão-Eleitoral-Renovação-Mandato-Santa-Maria.pdf,895694,35901,895433
424-RE-NOVEMBRO.pdf,895061,35901,894727
Resolução-CSDF-nº-498-de-13-de-março-de-2018-Aprova-o-PAS-2018.pdf,895083,35901,894727
Prestacao_de_Contas_81673483_HRPL.pdf,879978,35901,879245
HRGU2021.2.pdf,880087,35901,879245
398-RO-ABRIL.pdf,895521,35901,895433
407-RE-OUTUBRO.pdf,895618,35901,895433
Resolução-nº-477-de-14-de-fevereiro-de-2017-Comissão-Eleitoral-Renovação-do-Mandato-Nucleo-Bandeirante.pdf,895703,35901,895433
Resolução-nº-478-de-14-de-fevereiro-de-2017-Regimento-Interno-da-1ªCSMuDF.pdf,895713,35901,895433
Resolução-nº-457-de-05-de-abril-de-2016-Plano-Distrital-de-Saude.pdf,895920,35901,895646
367-RO-FEVEREIRO-II.pdf,896081,35901,895646
369-RE-MARÇO.pdf,896113,35901,895646
370-RE-MARÇO.pdf,896123,35901,895646
372-RO-ABRIL.pdf,896145,35901,895646
373-RE-ABRIL.pdf,896155,35901,895646
374-RE-ABRIL.pdf,896164,35901,895646
376-RE-MAIO.pdf,896185,35901,895646
380-RE-JUNHO.pdf,896224,35901,895646
381-RO-JULHO.pdf,896233,35901,895646
HRSM2021.5bim,878912,35901,879245
HRSM2021.pdf,878917,35901,879245
LACEN2021.pdf,878943,35901,879245
NB2021.pdf,878961,35901,879245
Prestacao_de_Contas_LACEN.pdf,878998,35901,879245
HRGU2021.2,879012,35901,879245
LESTESSB2021 (1).pdf,879041,35901,879245
Prestacao_de_Contas_HRT.pdf,879080,35901,879245
Prestacao_de_Contas_HAB.pdf,879125,35901,879245
Prestacao_de_Contas__HRAN.pdf,879175,35901,879245
HRPL.5BIM.pdf,879754,35901,879245
HRS2021 (1).2.pdf,879785,35901,879245
HRS2021 (1).pdf,879803,35901,879245
ISM2021.5BIM.pdf,879839,35901,879245
LESTE2021.pdf,879867,35901,879245
Prestacao_de_Contas_81667488_ISM.pdf,879960,35901,879245
Prestacao_de_Contas_81667784_HSVP.pdf,879969,35901,879245
RECOMENDACAO-05-APS.pdf,893577,35901,893556
Resolucao-no-524de-12-02-19-CRSs.pdf,893586,35901,893556
Resolucao-no-528-Composicao-Comissao-Permanente.pdf,893622,35901,893556
448a-RO-Reuniao-Ordinaria-do-CSDF.pdf,893712,35901,893556
458a-Reuniao-Extraordinaria-CSDF.pdf,893866,35901,893556
459a-Reuniao-Extraordinaria-CSDF.pdf,893879,35901,893556
461a-RE.pdf,893897,35901,893556
MOCAO-DE-REPUDIO-01-COVID.pdf,893942,35901,893556
329-RO-JULHO.pdf,897314,35901,896680
332-RO-SETEMBRO.pdf,897372,35901,896680
Retificação-Portaria-nº-35-Taguatinga.pdf,896346,35901,896323
Retificação-Portaria-nº-279-Gama.pdf,896364,35901,896323
389-RE-OUTUBRO.pdf,896402,35901,895646
343-RE-FEVEREIRO.pdf,896430,35901,896323
345-RE-MARÇO.pdf,896470,35901,896323
348-RE-ABRIL.pdf,896499,35901,896323
349-RO-MAIO.pdf,896509,35901,896323
350-RE-MAIO-II.pdf,896528,35901,896323
356-RE-JULHO.pdf,896605,35901,896323
360-RO-SETEMBRO.pdf,896658,35901,896323
Relatório Final OESTE.pdf,838312,35901,838291
Pauta-468a-RO-CSDF-13-04-2021.pdf,892701,35901,891823
468a-RO.pdf,892720,35901,891823
465a-RE.pdf,892740,35901,891823
463a-Reuniao-Extraordinaria-CSDF.pdf,892768,35901,891823
RECOMENDACAO-06-REDE-SHARAH.pdf,892823,35901,891823
MOCAO-DE-REPUDIO-01-COVID.pdf,892842,35901,891823
Resolucao-no-535-ad-referendum-de-06-de-janeiro-de-2021-Atualizacao-Regimento-CRS.pdf,892861,35901,891823
Resolucao-no-536-Aprovacao-do-RAG.pdf,892879,35901,891823
Resolucao-no-540-Aprovacao-do-Plano-Saude-Mental.pdf,892897,35901,891823
Resolucao-no-544-Aprovacao-da-Rede-Cegonha.pdf,892935,35901,891823
Pauta-463a-RE-CSDF.pdf,892953,35901,891823
Pauta-467a-RE-CSDF-30-03-2021.pdf,892981,35901,891823
446-Reiniao-Ordinaria-CSDF.pdf,893676,35901,893556
447a-Reuniao-Extraordinaria-CSDF.pdf,893694,35901,893556
450a-Reiniao-Ordinaria-CSDF.pdf,893739,35901,893556
450a-RO-Reuniao-Ordinaria-do-CSDF.pdf,893748,35901,893556
Resolução-nº-427-de-08_04_2014-Criação-da-Regional-de-Saúde-de-Sobradinho-II-e-Fercal.pdf,896745,35901,896680
Resolução-nº-431-RIDE.pdf,896784,35901,896680
Resolução-nº-433-RENOVAÇÃO-DE-MANDATO (1).pdf,896803,35901,896680
Resolução-nº-433-RENOVAÇÃO-DE-MANDATO.pdf,896813,35901,896680
Resoluçao-nº-436-RAG.pdf,896869,35901,896680
Resoluçao-nº-437-TAS.pdf,896888,35901,896680
Resolução-nº-437-TAS-Retificação.pdf,896907,35901,896680
Resolução-nº-439-UPA-SOBRADINHO-PLANALTINA-TAGUATINGA-ESTRUTURAL-E-PLANO-PILOTO.pdf,896926,35901,896680
Retificação-resolução-434.pdf,896963,35901,896680
322-RO-FEVEREIRO.pdf,897014,35901,896680
CRDF2021.4BIM.pdf,880032,35901,879245
CRDF2021.pdf,880051,35901,879245
HRG2021.5BIM.pdf,880065,35901,879245
HRG2021.pdf,880078,35901,879245
HRPL2019.pdf,881815,35901,879311
HRSAM2019.pdf,881906,35901,879311
HRC2019.pdf,881924,35901,879311
HRG2019.pdf,881970,35901,879311
HRBZ2019 (1).pdf,882020,35901,879311
HRBZ2019.pdf,882038,35901,879311
HMIB2019.pdf,882052,35901,879311
HAB2019.pdf,882070,35901,879311
HRSM2019.pdf,882092,35901,879311
RELAÇÃO DE CONSELHEIROS DO CONSELHO REGIONAL DE SAÚDE DO PARANOÁ.pdf,838208,35901,838196
Pauta-453a-RO-CSDF-08-09-2020.pdf,894014,35901,893556
Pauta-455a-RE-CSDF-20-10-2020.pdf,894032,35901,893556
RECOMENDACAO-02-AD-REFERNDUM.pdf,894104,35901,893556
ATA-441ª-REUNIÃO-ORDINÁRIA.pdf,894234,35901,894229
Resolução-512-Alteração-da-Comissão-Organizadora-10-CDS.pdf,894253,35901,894229
Resolução-512-Comissão-da-10-Conferência.pdf,894262,35901,894229
Resolução-nº-517-Comis.-Eleit-Planaltina.pdf,894310,35901,894229
Resolução-nº-520-Comissão-Eleitoral-CSDF.pdf,894329,35901,894229
Resolução-CSDF-nº-500-de-24-de-abril-de-2018-Prorrogação-dos-CRS.pdf,894731,35901,894727
Resolução-CSDF-nº-502-de-12-de-junho-de-2018-Hospital-da-Criança.pdf,894755,35901,894727
Resolução-CSDF-nº-504-de-14-de-agosto-de-2018-Homologa-reeleição-CRSNB.pdf,894780,35901,894727
460a-Reiniao-Ordinaria-CSDF.pdf,893888,35901,893556
ATA-446ª-Reunião-Ordinária-do-CSDF-2020.pdf,893906,35901,893556
MOCAO-DE-APOIO-02-CAPS.pdf,893924,35901,893556
Pauta-446a-RO-CSDF-11-02-2020.pdf,893951,35901,893556
Pauta-447a-RE-CSDF-03-03-2020.pdf,893960,35901,893556
Pauta-449a-RO-CSDF-09-06-2020.pdf,893978,35901,893556
Pauta-450a-RO-CSDF-14-07-2020.pdf,893987,35901,893556
Pauta-452a-RO-CSDF-18-08-2020.pdf,894005,35901,893556
Pauta-458a-RE-CSDF-24-11-2020.pdf,894059,35901,893556
Pauta-461a-RE-CSDF-15-12-2020.pdf,894086,35901,893556
CRDF2020.pdf,881792,35901,879311
HRSAM2020.pdf,881897,35901,879311
HRGU2020.pdf,881947,35901,879311
HRG2020.pdf,881965,35901,879311
HRS2020.2.pdf,881988,35901,879311
HRS2019.pdf,881997,35901,879311
HMIB2020.pdf,882047,35901,879311
HAB2020.pdf,882061,35901,879311
HRSM2020.pdf,882079,35901,879311
NB2020.pdf,882101,35901,879311
LACEN2019.pdf,882119,35901,879311
414-RO-ABRIL.pdf,894913,35901,894727
420-RO-SETEMBRO.pdf,895009,35901,894727
Resolução-nº-497-AD-REFERENDUM-de-19-de-dezembro-de-2017-Aprova-credenciamento-junto-ao-MS.pdf,895454,35901,895433
394-RO-FEVEREIRO-I.pdf,895465,35901,895433
395-RE-FEVEREIRO.pdf,895489,35901,895433
Resolução-nº-464-de-12-de-julho-de-2016-Aprova-a-Comissão-APS.pdf,895965,35901,895646
Resolução-nº-469-de-08-de-novembro-de-2016-Aprova-Projeto-Basico-Contratualização-Serviços-Media-Alta-Complexidade.pdf,896012,35901,895646
Resolução-nº-471-de-02-de-dezembro-de-2016-Pactuação-interfederativa.pdf,896041,35901,895646
Resolução-nº-473-de-22-de-novembro-de-2016-Aprova-o-Plano-Oncológico-do-DF-2016-2019.pdf,896062,35901,895646
HRS2020.pdf,878812,35901,879245
ISM2021.5bim,878926,35901,879245
NB2021.5bim,878952,35901,879245
OFICIO-553-2021-DISPENSA-DE-LICITACAO-POLISSONOGRAFIA-SPLIT-NIGHT.rar,544533,35901,727608
OFICIO-552-2021-DISPENSA-DE-LICITACAO-METILFENIDATO-COMP-REVESTIDO.rar,544538,35901,727608
Dispensa-de-Licitacao-551-2021-LIMA-USO-ODONTOLOGICO.pdf,544543,35901,727608
DISPENSA-DE-LICITACAO-N-o-549-2021-SULFADIAZINA-COMPRIMIDO-500-MG.zip,544548,35901,727608
OFICIO-547-2021-DISPENSA-DE-LICITACAO-GLYCINE-MAX.rar,544553,35901,727608
Dispensa-de-licitacao-no-546_2021.zip,544558,35901,727608
Aviso-de-abertura-de-dispensa-de-licitacao-Oficio-no-543_2021-CARBAMAZEPINA-COMPRIMIDO-DE-LIBERACAO-PROLONGADACR-400MG-1.pdf,544563,35901,727608
Dispensa-de-Licitacao-542-2021-RUFINAMIDA-COMPRIMIDO-400-MG-1.pdf,544568,35901,727608
Dispensa-de-Licitacao-541-2021-PROCEDIMENTO-PET-CT-com-FDG-18F..pdf,544573,35901,727608
OFICIO-540-2021-DISPENSA-DE-LICITACAO-APIXABANA-COMP-REV-5-MG.rar,544578,35901,727608
Dispensa-de-Licitacao-539-2021-USTEQUINUMABE-90-MG-SOLUCAO-INJETAVEL.pdf,544583,35901,727608
AVISO-ABERTURA-DE-DL-OFICIO-N°-538-2021-COLETOR-DE-URINA-COM-ALCA-PARA-FIXACAO-NA-PERNA-1.pdf,544588,35901,727608
AVISO-ABERTURA-DE-DL-OF-537-2021-AGUA-BORICADA-FRASCO-100ML-1.pdf,544593,35901,727608
Aviso-532-de-2021.pdf,544598,35901,727608
Dispensa-de-Licitacao-531-2021-CLOZAPINA-COMPRIMIDO-100MG.pdf,544603,35901,727608
Dispensa-de-Licitacao-530-2021-COMPRIMIDO-REVESTIDO-DE-LIBERACAO.pdf,544608,35901,727608
4.AVISO-MURAL-OF.-47.2020.pdf,546453,35901,831105
DL-048-2020.pdf,546458,35901,831105
ASCON-OF.-49-2020.pdf,546463,35901,831105
Dispensa-de-Licitação-Oficio-50-2020.pdf,546468,35901,831105
EXTRATO-DODF-RATIFICO-NINTEDANIBE.pdf,546473,35901,831105
DL-52_2020.pdf,546478,35901,831105
Dispensa-de-Licitação-54-2020.pdf,546483,35901,831105
Processo-00060-00525175-2018-49-OFICIO-597-25021-COLAGENO-NAO-HIDROLISADO-CAP-40MG.rar,544503,35901,727608
Aviso-596-de-2021.pdf,544508,35901,727608
Processo-00060-00573912-2018-10-ALPRAZOLAN.rar,544513,35901,727608
Aviso-589-de-2021.pdf,544518,35901,727608
Dispensa-de-Licitacao-561-2021-AVENTAIS-DE-PROCEDIMENTO-NAO-ESTEREIS.pdf,544523,35901,727608
Dispensa-de-Licitacao-559-2021-DULOXETINA.zip,544528,35901,727608
Dispensa-de-Licitacao-3052-2021-BROCA-ALTA-ROTACAO-N°-4219.zip,536413,35901,829551
Dispensa-de-Licitacao-3051-2021-METOTREXATO-COMPRIMIDO-25MG.zip,536418,35901,829551
Dispensa-de-Licitacao-3050-2021-PULSEIRA-IDENTIFICACAO-PACIENTE.zip,536423,35901,829551
Dispensa-Licitacao-3049-BUSPIRONA-CLORIDRATO-COMPRIMIDO-10MG.rar,536428,35901,829551
Dispensa-de-Licitacao-3048-2021-PAINEL-DE-GENES-PARA-CANCER-HEREDITARIO-EXPANDIDO.rar,536434,35901,829551
Oficio-2516-DIMENIDRINATO-PIRIDOXINA-CLORIDRATO-COMPRIMIDO-50MG10MG.rar,537836,35901,829268
Dispensa-de-licitacao-Oficio-no-3047_2021-BUPIVACAINA-CLORIDRATO-GLICOSE-SOLUCAO-INJ.zip,536439,35901,829551
Dispensa-de-Licitacao-3046-2021-DULOXETINA-CLORIDRATO-CAPSULA-GELATINOSA-COM-MICROGRANULOS-DE-LIBERACAO-RETARDADA-60-MG.rar,536444,35901,829551
